"11","Saturday","7B01","08:00:00","10:30:00","A","2","CSE1108","Lab"
"31","Saturday","7B06","10:30:00","13:00:00","A","3","CSE3100","Lab"
"31","Saturday","7B07","13:00:00","15:30:00","A","3","CSE3108","Lab"
"31","Sunday","7A05","10:30:00","11:20:00","A","3","CSE3101","Theory"
"31","Sunday","7A05","11:20:00","12:10:00","A","3","CSE3109","Theory"
"31","Sunday","9A05","13:00:00","15:30:00","A","3","CSE3110","Lab"
"31","Monday","7A03","13:00:00","13:50:00","A","3","HUM3115","Theory"
"31","Monday","7A03","13:50:00","14:40:00","A","3","HUM3115","Theory"
"31","Monday","7A03","14:40:00","15:30:00","A","3","CSE3103","Theory"
"31","Tuesday","7B06","10:30:00","13:00:00","A","1","CSE3104","Lab"
"31","Tuesday","7A03","13:00:00","13:50:00","A","3","HUM3115","Theory"
"31","Tuesday","7A03","13:50:00","14:40:00","A","3","CSE3107","Theory"
"31","Tuesday","7A03","14:40:00","15:30:00","A","3","CSE3107","Theory"
"31","Wednesday","7A03","10:30:00","11:20:00","A","3","CSE3101","Theory"
"31","Wednesday","7A03","11:20:00","12:10:00","A","3","CSE3109","Theory"
"31","Wednesday","7A03","12:10:00","13:00:00","A","3","CSE3103","Theory"
"31","Thursday","7B03","08:00:00","10:30:00","A","2","CSE3104","Lab"
"31","Thursday","7A06","10:30:00","11:20:00","A","3","CSE3109","Theory"
"31","Thursday","7A06","11:20:00","12:10:00","A","3","CSE3101","Theory"
"31","Thursday","7A06","12:10:00","13:00:00","A","3","CSE3103","Theory"
"31","Thursday","7A06","13:00:00","13:50:00","A","3","CSE3107","Theory"
"31","Saturday","7B07","10:30:00","13:00:00","B","3","CSE3108","Lab"
"31","Saturday","7B08","13:00:00","15:30:00","B","3","CSE3100","Lab"
"31","Sunday","7A06","10:30:00","11:20:00","B","3","CSE3103","Theory"
"31","Sunday","7A06","11:20:00","12:10:00","B","3","CSE3101","Theory"
"31","Sunday","7A06","12:10:00","13:00:00","B","3","CSE3109","Theory"
"31","Monday","7A06","13:00:00","13:50:00","B","3","CSE3109","Theory"
"31","Monday","7A06","13:50:00","14:40:00","B","3","CSE3103","Theory"
"31","Monday","7A06","14:40:00","15:30:00","B","3","CSE3101","Theory"
"31","Tuesday","7A04","13:00:00","13:50:00","B","3","CSE3107","Theory"
"31","Tuesday","7A04","13:50:00","14:40:00","B","3","HUM3115","Theory"
"31","Wednesday","7B01","08:00:00","10:30:00","B","2","CSE3104","Lab"
"31","Wednesday","7A04","10:30:00","11:20:00","B","3","CSE3103","Theory"
"31","Wednesday","7A04","11:20:00","12:10:00","B","3","CSE3101","Theory"
"31","Wednesday","7A04","12:10:00","13:00:00","B","3","CSE3109","Theory"
"31","Wednesday","9A05","13:00:00","15:30:00","B","3","CSE3110","Lab"
"31","Thursday","7A04","08:00:00","08:50:00","B","3","CSE3107","Theory"
"31","Thursday","7A04","08:50:00","09:40:00","B","3","CSE3107","Theory"
"31","Thursday","7A04","09:40:00","10:30:00","B","3","HUM3115","Theory"
"31","Thursday","7C07","10:30:00","11:20:00","B","3","HUM3115","Theory"
"31","Saturday","7B07","08:00:00","10:30:00","C","3","CSE3100","Lab"
"31","Sunday","7C07","08:00:00","08:50:00","C","3","CSE3103","Theory"
"31","Sunday","7C07","08:50:00","09:40:00","C","3","CSE3103","Theory"
"31","Sunday","7C07","09:40:00","10:30:00","C","3","HUM3115","Theory"
"31","Sunday","7B07","13:00:00","15:30:00","C","1","CSE3104","Lab"
"31","Monday","7B07","10:30:00","13:00:00","C","2","CSE3104","Lab"
"31","Monday","7A07","13:00:00","13:50:00","C","3","CSE3101","Theory"
"31","Monday","7A07","13:50:00","14:40:00","C","3","CSE3109","Theory"
"31","Monday","7A07","14:40:00","15:30:00","C","3","CSE3109","Theory"
"31","Tuesday","7C07","08:00:00","08:50:00","C","3","CSE3107","Theory"
"31","Tuesday","7C07","08:50:00","09:40:00","C","3","CSE3107","Theory"
"31","Tuesday","7C07","09:40:00","10:30:00","C","3","HUM3115","Theory"
"31","Wednesday","7B07","08:00:00","10:30:00","C","3","CSE3108","Lab"
"31","Wednesday","7A07","10:30:00","11:20:00","C","3","CSE3107","Theory"
"31","Wednesday","7A07","11:20:00","12:10:00","C","3","CSE3103","Theory"
"31","Wednesday","7A07","12:10:00","13:00:00","C","3","CSE3101","Theory"
"31","Thursday","9A05","08:00:00","10:30:00","C","3","CSE3110","Lab"
"31","Thursday","7C06","10:30:00","11:20:00","C","3","CSE3101","Theory"
"31","Thursday","7C06","11:20:00","12:10:00","C","3","HUM3115","Theory"
"31","Thursday","7C06","12:10:00","13:00:00","C","3","CSE3109","Theory"
"32","Saturday","7C06","12:10:00","13:00:00","A","3","CSE3223","Theory"
"32","Saturday","7C06","13:00:00","13:50:00","A","3","CSE3213","Theory"
"32","Saturday","7C06","13:50:00","14:40:00","A","3","CSE3215","Theory"
"32","Sunday","7C06","08:00:00","08:50:00","A","3","CSE3211","Theory"
"32","Sunday","7C06","08:50:00","09:40:00","A","3","CSE3211","Theory"
"32","Sunday","7C06","09:40:00","10:30:00","A","3","CSE3213","Theory"
"32","Sunday","7B01","10:30:00","13:00:00","A","3","CSE3200","Lab"
"32","Monday","7B08","13:00:00","15:30:00","A","1","CSE3214","Lab"
"32","Tuesday","7C06","10:30:00","11:20:00","A","3","CSE3211","Theory"
"32","Tuesday","7C06","11:20:00","12:10:00","A","3","CSE3215","Theory"
"32","Tuesday","7C06","12:10:00","13:00:00","A","3","CSE3223","Theory"
"32","Wednesday","7B05","08:00:00","10:30:00","A","2","CSE3214","Lab"
"32","Wednesday","7B01","10:30:00","13:00:00","A","3","CSE3224","Lab"
"32","Wednesday","7C06","13:00:00","13:50:00","A","3","CSE3223","Theory"
"32","Wednesday","7C06","13:50:00","14:40:00","A","3","HUM3207","Theory"
"32","Wednesday","7C06","14:40:00","15:30:00","A","3","HUM3207","Theory"
"32","Thursday","7B07","10:30:00","13:00:00","A","3","CSE3216","Lab"
"32","Thursday","7C06","13:00:00","13:50:00","A","3","HUM3207","Theory"
"32","Thursday","7C06","13:50:00","14:40:00","A","3","CSE3213","Theory"
"32","Thursday","7C06","14:40:00","15:30:00","A","3","CSE3215","Theory"
"32","Saturday","7C06","11:20:00","12:10:00","B","3","HUM3207","Theory"
"32","Saturday","7A07","13:00:00","13:50:00","B","3","CSE3223","Theory"
"32","Saturday","7A07","13:50:00","14:40:00","B","3","CSE3213","Theory"
"32","Saturday","7A07","14:40:00","15:30:00","B","3","CSE3215","Theory"
"32","Sunday","7A07","10:30:00","11:20:00","B","3","CSE3211","Theory"
"32","Sunday","7A07","11:20:00","12:10:00","B","3","CSE3213","Theory"
"32","Sunday","7A07","12:10:00","13:00:00","B","3","CSE3223","Theory"
"32","Monday","7B08","10:30:00","13:00:00","B","3","CSE3224","Lab"
"32","Tuesday","7C06","08:00:00","08:50:00","B","3","CSE3211","Theory"
"32","Tuesday","7C06","08:50:00","09:40:00","B","3","CSE3211","Theory"
"32","Tuesday","7C06","09:40:00","10:30:00","B","3","CSE3215","Theory"
"32","Tuesday","7B01","10:30:00","13:00:00","B","3","CSE3200","Lab"
"32","Wednesday","7B08","10:30:00","13:00:00","B","1","CSE3214","Lab"
"32","Wednesday","7C07","13:00:00","13:50:00","B","3","HUM3207","Theory"
"32","Wednesday","7C07","13:50:00","14:40:00","B","3","CSE3223","Theory"
"32","Thursday","7B08","10:30:00","13:00:00","B","2","CSE3214","Lab"
"32","Thursday","7C07","13:00:00","13:50:00","B","3","CSE3213","Theory"
"32","Thursday","7C07","13:50:00","14:40:00","B","3","CSE3215","Theory"
"32","Thursday","7C07","14:40:00","15:30:00","B","3","HUM3207","Theory"
"41","Saturday","7A05","08:00:00","08:50:00","A","3","CSE4101","Theory"
"41","Saturday","7A05","08:50:00","09:40:00","A","3","CSE4129","Theory"
"41","Saturday","7A05","09:40:00","10:30:00","A","3","CSE4107","Theory"
"41","Sunday","7A05","08:50:00","09:40:00","A","3","CSE4101","Theory"
"41","Sunday","7A05","09:40:00","10:30:00","A","3","IPE4111","Theory"
"41","Sunday","7A05","10:30:00","13:00:00","A","3","CSE4130","Lab"
"41","Sunday","7A05","13:00:00","15:30:00","A","2","CSE4102","Lab"
"41","Tuesday","7A05","08:00:00","08:50:00","A","3","CSE4125","Theory"
"41","Tuesday","7A05","08:50:00","09:40:00","A","3","CSE4129","Theory"
"41","Tuesday","7A05","09:40:00","10:30:00","A","3","IPE4111","Theory"
"41","Tuesday","7B05","10:30:00","13:00:00","A","1","CSE4102","Lab"
"41","Tuesday","7B08","13:00:00","15:30:00","A","3","CSE4108","Lab"
"41","Wednesday","7A05","08:00:00","08:50:00","A","3","CSE4101","Theory"
"41","Wednesday","7A05","08:50:00","09:40:00","A","3","CSE4125","Theory"
"41","Wednesday","7A05","09:40:00","10:30:00","A","3","CSE4125","Theory"
"41","Thursday","7A05","08:00:00","08:50:00","A","3","CSE4129","Theory"
"41","Thursday","7A05","08:50:00","09:40:00","A","3","CSE4107","Theory"
"41","Thursday","7A05","09:40:00","10:30:00","A","3","IPE4111","Theory"
"41","Thursday","7A05","10:30:00","11:20:00","A","3","CSE4107","Theory"
"41","Thursday","7B06","13:00:00","15:30:00","A","3","CSE4126","Lab"
"41","Saturday","7A06","08:00:00","08:50:00","B","3","CSE4107","Theory"
"41","Saturday","7A06","08:50:00","09:40:00","B","3","CSE4101","Theory"
"41","Saturday","7A06","09:40:00","10:30:00","B","3","CSE4129","Theory"
"41","Sunday","7A06","08:00:00","08:50:00","B","3","IPE4111","Theory"
"41","Sunday","7A06","08:50:00","09:40:00","B","3","CSE4107","Theory"
"41","Sunday","7A06","09:40:00","10:30:00","B","3","CSE4101","Theory"
"41","Sunday","7B07","10:30:00","13:00:00","B","1","CSE4102","Lab"
"41","Sunday","7B01","13:00:00","15:30:00","B","3","CSE4126","Lab"
"41","Monday","7B01","08:00:00","10:30:00","B","3","CSE4108","Lab"
"41","Monday","7A06","10:30:00","11:20:00","B","3","CSE4107","Theory"
"41","Monday","7A06","11:20:00","12:10:00","B","3","CSE4129","Theory"
"41","Monday","7A06","12:10:00","13:00:00","B","3","CSE4125","Theory"
"41","Wednesday","7A06","08:00:00","08:50:00","B","3","CSE4125","Theory"
"41","Wednesday","7A06","08:50:00","09:40:00","B","3","CSE4101","Theory"
"41","Wednesday","7A06","09:40:00","10:30:00","B","3","IPE4111","Theory"
"41","Wednesday","7B07","10:30:00","13:00:00","B","2","CSE4102","Lab"
"41","Wednesday","7B05","13:00:00","15:30:00","B","3","CSE4130","Lab"
"41","Thursday","7A06","08:00:00","08:50:00","B","3","IPE4111","Theory"
"41","Thursday","7A06","08:50:00","09:40:00","B","3","CSE4129","Theory"
"41","Thursday","7A06","09:40:00","10:30:00","B","3","CSE4125","Theory"
"41","Sunday","7A07","08:00:00","08:50:00","C","3","CSE4101","Theory"
"41","Sunday","7A07","08:50:00","09:40:00","C","3","IPE4111","Theory"
"41","Sunday","7A07","09:40:00","10:30:00","C","3","CSE4107","Theory"
"41","Sunday","7B08","10:30:00","13:00:00","C","3","CSE4126","Lab"
"41","Monday","7A07","10:30:00","11:20:00","C","3","CSE4125","Theory"
"41","Monday","7A07","11:20:00","12:10:00","C","3","CSE4107","Theory"
"41","Monday","7A07","12:10:00","13:00:00","C","3","CSE4129","Theory"
"41","Monday","7B06","13:00:00","15:30:00","C","1","CSE4102","Lab"
"41","Tuesday","7A07","08:00:00","08:50:00","C","3","IPE4111","Theory"
"41","Tuesday","7A07","08:50:00","09:40:00","C","3","CSE4125","Theory"
"41","Tuesday","7A07","09:40:00","10:30:00","C","3","CSE4129","Theory"
"41","Tuesday","7B07","10:30:00","13:00:00","C","3","CSE4108","Lab"
"41","Wednesday","7A07","08:00:00","08:50:00","C","3","IPE4111","Theory"
"41","Wednesday","7A07","09:40:00","10:30:00","C","3","CSE4101","Theory"
"41","Wednesday","7B05","10:30:00","13:00:00","C","3","CSE4130","Lab"
"41","Thursday","7B07","08:00:00","10:30:00","C","2","CSE4102","Lab"
"41","Thursday","7A07","10:30:00","11:20:00","C","3","CSE4129","Theory"
"41","Thursday","7A07","11:20:00","12:10:00","C","3","CSE4125","Theory"
"41","Thursday","7A07","12:10:00","13:00:00","C","3","CSE4101","Theory"
"41","Thursday","7A07","13:00:00","13:50:00","C","3","CSE4107","Theory"
"42","Saturday","7A07","10:30:00","11:20:00","A","3","CSE4255","Theory"
"42","Saturday","7A07","11:20:00","12:10:00","A","3","CSE4255","Theory"
"42","Saturday","7A07","12:10:00","13:00:00","A","3","CSE4213","Theory"
"42","Saturday","7B05","13:00:00","15:30:00","A","3","CSE4214","Lab"
"42","Sunday","7A07","13:00:00","13:50:00","A","3","CSE4227","Theory"
"42","Sunday","7A07","13:50:00","14:40:00","A","3","CSE4213","Theory"
"42","Sunday","7A07","14:40:00","15:30:00","A","3","CSE4213","Theory"
"42","Monday","7C07","11:20:00","12:10:00","A","3","CSE4203","Theory"
"42","Monday","7C06","13:50:00","14:40:00","A","3","CSE4225","Theory"
"42","Monday","7C06","14:40:00","15:30:00","A","3","CSE4255","Theory"
"42","Tuesday","7B06","08:00:00","10:30:00","A","3","CSE4226","Lab"
"42","Tuesday","7A05","10:30:00","11:20:00","A","3","CSE4227","Theory"
"42","Tuesday","7A05","11:20:00","12:10:00","A","3","CSE4225","Theory"
"42","Tuesday","7A05","12:10:00","13:00:00","A","3","CSE4203","Theory"
"42","Wednesday","7B08","08:00:00","10:30:00","A","3","CSE4228","Lab"
"42","Wednesday","7A05","10:30:00","11:20:00","A","3","CSE4227","Theory"
"42","Wednesday","7A05","11:20:00","12:10:00","A","3","CSE4203","Theory"
"42","Wednesday","7A05","12:10:00","13:00:00","A","3","CSE4225","Theory"
"42","Thursday","7B03","10:30:00","13:00:00","A","3","CSE4204","Lab"
"42","Saturday","7B05","10:30:00","13:00:00","B","3","CSE4214","Lab"
"42","Saturday","7C07","13:00:00","13:50:00","B","3","CSE4255","Theory"
"42","Saturday","7C07","13:50:00","14:40:00","B","3","CSE4213","Theory"
"42","Saturday","7C07","14:40:00","15:30:00","B","3","CSE4213","Theory"
"42","Sunday","7C07","13:00:00","13:50:00","B","3","CSE4213","Theory"
"42","Sunday","7C07","13:50:00","14:40:00","B","3","CSE4227","Theory"
"42","Monday","7C07","12:10:00","13:00:00","B","3","CSE4255","Theory"
"42","Monday","7C07","13:00:00","13:50:00","B","3","CSE4255","Theory"
"42","Monday","7C07","13:50:00","14:40:00","B","3","CSE4203","Theory"
"42","Monday","7C07","14:40:00","15:30:00","B","3","CSE4225","Theory"
"42","Tuesday","7C07","10:30:00","11:20:00","B","3","CSE4203","Theory"
"42","Tuesday","7C07","11:20:00","12:10:00","B","3","CSE4227","Theory"
"42","Tuesday","7C07","12:10:00","13:00:00","B","3","CSE4225","Theory"
"42","Tuesday","7B06","13:00:00","15:30:00","B","3","CSE4228","Lab"
"42","Wednesday","7B06","08:00:00","10:30:00","B","3","CSE4226","Lab"
"42","Wednesday","7A06","10:30:00","11:20:00","B","3","CSE4225","Theory"
"42","Wednesday","7A06","11:20:00","12:10:00","B","3","CSE4227","Theory"
"42","Wednesday","7A06","12:10:00","13:00:00","B","3","CSE4203","Theory"
"42","Thursday","7B05","13:00:00","15:30:00","B","3","CSE4204","Lab"